t,x,y,vx,vy,speed,angleDeg,ekBody,epBody,armAngle,armOmega,ekTotal,epTotal,eTotal,released
4.383333333333323,1.534102301506379,0.12,1.012811552127618,2.8601845092827847e-06,1.0128115521316565,0.00016180354644050832,1.5386808601970028,3.5315999999999996,-1.5254642834985328,1.4529427263992287,6.843655884655839,308.9686384532706,315.81229433792646,False
4.39999999999999,1.5510585871481124,0.12,1.0213130785864148,2.481635608058908e-06,1.0213130785894298,0.00013922003899889026,1.564620606746728,3.5315999999999996,-1.502836653289717,1.439150208029731,6.766961015549423,309.07284084588423,315.83980186143367,False
4.416666666666656,1.5681373466607091,0.12,1.027707575807279,2.011963200240234e-06,1.0277075758092484,0.00011216906698260054,1.584274292063583,3.5315999999999996,-1.480448118812272,1.4224321834151257,6.681470224059881,309.15530767023466,315.8367778942945,False
4.433333333333323,1.5853136480212342,0.12,1.0333603856319242,1.5205175731460122e-06,1.0333603856330429,8.430673444424967e-05,1.6017505298935064,3.5315999999999996,-1.4583607895930129,1.402586722998509,6.586087367146319,309.21606009141607,315.8021474585624,False
4.4499999999999895,1.6025969287208455,0.12,1.041165945357226,1.0600282227652793e-06,1.0411659453577655,5.8333778203189916e-05,1.6260397886590945,3.5315999999999996,-1.4366417539476202,1.3796995929396756,6.4742779191337885,309.25685482702266,315.73113274615645,False
4.466666666666656,1.62006780058435,0.12,1.0569577053976011,7.015152283786024e-07,1.0569577053978338,3.802788100695492e-05,1.6757393864997812,3.5315999999999996,-1.4153673271521232,1.3536242193580283,6.3514146220348975,309.2823714841113,315.6337861061462,False
4.483333333333323,1.6379240803610071,0.12,1.0875091507714196,5.892238146452657e-07,1.0875091507715793,3.104345167470232e-05,1.7740142295178825,3.5315999999999996,-1.3946316441333229,1.3206720854639715,6.207156708913601,309.2993208943892,315.5064776033028,False
4.499999999999989,1.656358662108431,0.12,1.1224323910709566,7.168761647683976e-07,1.1224323910711855,3.6593721814779694e-05,1.8897817087886681,3.5315999999999996,-1.3745348745097379,1.2755420139610258,6.035374839853327,309.31188743629764,315.34726227615096,False
4.516666666666656,1.675270255196166,0.12,1.1439214778244244,7.54721341120523e-07,1.1439214778246733,3.780184950884372e-05,1.9628345211428768,3.5315999999999996,-1.3551375565494652,1.2269239363771196,5.851607531838555,309.3188650839779,315.1704726158165,False
4.533333333333323,1.6944299558005238,0.12,1.1535719538055973,6.011527451959652e-07,1.153571953805754,2.9858141946673546e-05,1.996092378910837,3.5315999999999996,-1.3364792033974788,1.1779117050906405,5.654278898262159,309.3191495777924,314.97342847605455,False
4.549999999999989,1.7136917732105208,0.12,1.1570780863054446,3.2290167634365625e-07,1.1570780863054897,1.59893299088083e-05,2.0082445467125614,3.5315999999999996,-1.318603153037159,1.1272957121275196,5.442817961398846,309.313898688401,314.7567166497999,False
4.566666666666656,1.7329848104623755,0.12,1.1577837393999477,-1.686821649158074e-08,1.157783739399948,-8.347652329108127e-07,2.0106947808283895,3.5315999999999996,-1.3015551270618901,1.074514325249629,5.232139609249167,309.3058462153133,314.53798582456244,False
4.583333333333322,1.7522812297969046,0.12,1.1577878751657837,-3.7588315245452757e-07,1.1577878751658448,-1.860143700557613e-05,2.0107091458215622,3.5315999999999996,-1.2853809758867425,1.019443377280314,5.01378712470777,309.2980899423447,314.3118770670525,False
4.599999999999989,1.771577773872931,0.12,1.157798758891278,-7.255461053001512e-07,1.1577987588915053,-3.5904969975659906e-05,2.010746949136065,3.5315999999999996,-1.270126868780026,0.961972650845478,4.7951161323018985,309.2939599880834,314.08907612038524,False
4.616666666666656,1.7908745512481334,0.12,1.1578160264673267,-1.0362324784685583e-06,1.1578160264677904,-5.127908601487038e-05,2.010806926718495,3.5315999999999996,-1.2558390442954661,0.9021034138456928,4.584136413225751,309.2969276430071,313.88106405623284,False
4.633333333333322,1.8101723858208372,0.12,1.1591901575201,-1.2941274575508749e-06,1.1591901575208223,-6.396538220118921e-05,2.0155827319397233,3.5315999999999996,-1.2425646238807808,0.8397941170076683,4.3755800914676914,309.31069876146523,313.6862788529329,False
4.649999999999989,1.8295320850681147,0.12,1.1636611021977439,-1.295581732995031e-06,1.163661102198465,-6.379122338508432e-05,2.0311607411546198,3.5315999999999996,-1.2303584254697912,0.7755601779773762,4.1815657588283015,309.3391725383724,313.5207382972007,False
4.666666666666655,1.8489777107858962,0.12,1.170154209255472,-1.0747874992903836e-06,1.1701542092559656,-5.2626215498488283e-05,2.053891310159181,3.5315999999999996,-1.2192731178199452,0.7069180559816909,3.999266885379142,309.38630757845743,313.3855744638366,False
4.683333333333322,1.868555912460419,0.12,1.1793721752816195,-5.593633225097349e-07,1.179372175281752,-2.717476150950194e-05,2.086378091743218,3.5315999999999996,-1.209356307879983,0.6356547216839907,3.825112722211082,309.45528892841514,313.28040165062623,False
4.699999999999989,1.8882992303563466,0.12,1.1894684121794525,1.604885733115289e-08,1.1894684121794525,7.730611268590148e-07,2.1222526553590626,3.5315999999999996,-1.2006360717629025,0.5617897590953663,3.6732485112111197,309.5470386268278,313.22028713803894,False
4.716666666666655,1.9081981657206304,0.12,1.1977500323828236,3.4686812480201707e-07,1.1977500323828738,1.6592844133958666e-05,2.151907710109763,3.5315999999999996,-1.1931127153578036,0.48778021889478657,3.5372105064549326,309.65912946472633,313.19633997118126,False
4.733333333333322,1.9282115209557913,0.12,1.2032757831713559,3.797389954571503e-07,1.2032757831714158,1.808184130398401e-05,2.1718089155501756,3.5315999999999996,-1.1867790021611428,0.41474337742860234,3.4238476491934304,309.7875629080475,313.2114105572409,False
4.7499999999999885,1.9482967519960204,0.12,1.2065719959090797,2.1040042210357032e-07,1.206571995909098,9.991161932465317e-06,2.1837239719680968,3.5315999999999996,-1.1816375300782695,0.34205144011148386,3.342409286666759,309.92817101765496,313.2705803043217,False
